5000
80024528,Jeri,Evans,2019-12-05,2.656976,j.evans@snailmail.com
80032780,Stephen,O'Hare,2020-05-23,2.604085,s.o'hare@pobox.net
80093888,Peyton,Rapier,2016-04-03,3.8559754,p.rapier@msn.com
80036127,Benjamin,Shafir,2014-09-22,0.87321043,b.shafir@yahoo.com
80021328,Joseph,O'Hare,2019-01-09,0.4875741,j.o'hare@snailmail.com
80017234,Aaron,Bailey,2019-12-21,1.2012906,a.bailey@yahoo.com
80043943,Harold,Yue,2020-09-13,3.7502062,h.yue@snailmail.com
80057963,Benjamin,O'Hare,2015-08-13,0.6681421,b.o'hare@pobox.net
80033653,Edward,Sharpe,2014-04-16,1.7259798,e.sharpe@hotmail.com
80087480,Cosmo,Vincenzo,2014-04-02,0.16523027,c.vincenzo@pobox.net
80008574,Patrick,Shumaker,2020-01-26,2.9362783,p.shumaker@aol.com
80029654,Andres,Davids,2019-05-29,0.58354783,a.davids@msn.com
80086390,Andres,Kerry,2017-10-20,3.8972843,a.kerry@aol.com
80025080,Ryan,O'Reilly,2020-09-02,2.395694,r.o'reilly@yahoo.com
80006946,Jenni,Doherty,2015-11-07,3.3127253,j.doherty@hotmail.com
80058657,Lucky,Kardish,2016-09-11,0.40879607,l.kardish@hotmail.com
80090536,Ellis,Truce,2016-03-02,0.25489378,e.truce@snailmail.com
80020923,Alexander,Tornatore,2019-12-13,3.6355543,a.tornatore@yahoo.com
80048687,Jerry,Truce,2018-07-15,0.6360743,j.truce@pobox.net
80035754,Leo,Picard,2015-02-04,1.3080299,l.picard@gmail.com
80070558,Susan,Grainger,2018-04-22,2.7431455,s.grainger@snailmail.com
80027601,John,Falkowski,2019-06-02,2.696392,j.falkowski@msn.com
80003274,Manny,Prince,2020-03-19,1.1525545,m.prince@yahoo.com
80045454,Jenni,Martins,2019-07-31,2.3384223,j.martins@snailmail.com
80086734,Dillon,Picard,2014-07-20,3.6391284,d.picard@aol.com
80016944,Jeremy,Gonzalez,2019-08-28,2.333313,j.gonzalez@gmail.com
80032697,Keith,Zadeh,2015-09-28,0.11464715,k.zadeh@aol.com
80000918,Samuel,Nelson,2020-03-10,1.2788115,s.nelson@yahoo.com
80030384,Chris,Gonzalez,2018-12-16,1.5602863,c.gonzalez@yahoo.com
80057192,Kira,Delarocca,2018-04-01,3.8223066,k.delarocca@pobox.net
80022063,Garak,Pratchet,2016-11-29,2.9214065,g.pratchet@yahoo.com
80037795,Susan,Shafir,2016-04-27,0.3901298,s.shafir@comcast.net
80090755,Margaret,Cook,2019-07-03,2.103508,m.cook@snailmail.com
80085348,Tyler,Gaudette,2020-05-14,3.3696325,t.gaudette@pobox.net
80054599,Mark,Eisenmenger,2019-05-16,2.0151694,m.eisenmenger@yahoo.com
80051829,Jesus,Falkowski,2020-01-04,1.4942579,j.falkowski@msn.com
80006381,Roger,Skywalker,2014-02-20,1.8093903,r.skywalker@hotmail.com
80052220,Ryan,Riker,2019-05-27,0.34032726,r.riker@pobox.net
80064140,Jason,Baker,2015-06-27,2.7321074,j.baker@comcast.net
80062101,Eli,McGinty,2016-11-29,2.4628382,e.mcginty@aol.com
80083838,Jess,Bashir,2016-06-17,2.8948984,j.bashir@msn.com
80075606,Abdulla,Meare,2016-09-26,0.7640817,a.meare@yahoo.com
80049970,Julie,Hansen,2020-08-26,3.7939563,j.hansen@yahoo.com
80053635,Jerry,Herman,2019-09-06,0.84047794,j.herman@snailmail.com
80024593,Jack,Almaturi,2014-04-03,2.5538545,j.almaturi@hotmail.com
80031739,Patrick,Harrison,2014-10-19,3.0559344,p.harrison@snailmail.com
80035461,Dylan,Riker,2016-01-06,1.1096029,d.riker@comcast.net
80048219,Suzan,Crispen,2019-10-10,3.9384184,s.crispen@hotmail.com
80031568,Stephen,Pierre,2018-10-31,3.6852577,s.pierre@gmail.com
80039382,Scott,Johnson,2019-09-01,1.3335187,s.johnson@pobox.net
80088571,Lucky,Cisco,2016-06-19,1.4068995,l.cisco@comcast.net
80006944,Lucky,Elk,2019-11-06,1.4384305,l.elk@pobox.net
80092499,Jonathan,Doherty,2014-03-28,1.584491,j.doherty@msn.com
80038953,Richard,Honda,2015-04-17,3.6415117,r.honda@aol.com
80066952,Mary,Vasquez,2019-06-20,0.628551,m.vasquez@comcast.net
80049899,Bella,Kirk,2016-07-10,1.5182209,b.kirk@comcast.net
80059653,Kerry,Eisenmenger,2017-11-01,1.1447053,k.eisenmenger@yahoo.com
80010184,Linda,Davids,2016-10-24,0.8894894,l.davids@hotmail.com
80087438,Abdulla,Kirk,2016-03-17,1.0050602,a.kirk@snailmail.com
80017966,Jeri,Fiasa,2018-05-05,0.987236,j.fiasa@yahoo.com
80091715,Joseph,Cook,2019-09-10,2.0001965,j.cook@hotmail.com
80099096,Nathan,Madson,2014-06-04,0.0161407,n.madson@aol.com
80023758,Ellis,Vogel,2018-01-18,3.5789325,e.vogel@comcast.net
80040194,Jesus,Silvers,2017-07-26,2.206258,j.silvers@hotmail.com
80012033,Tom,Delarocca,2018-12-22,1.148108,t.delarocca@snailmail.com
80066145,Gregory,Doherty,2018-05-06,3.0177364,g.doherty@aol.com
80059424,Peter,Murphy,2017-03-18,3.3265564,p.murphy@yahoo.com
80052016,Joseph,Evans,2016-12-19,2.0188537,j.evans@pobox.net
80025770,Bernard,Principe,2014-02-14,3.0694172,b.principe@aol.com
80033838,Helen,Prince,2015-04-20,0.79145837,h.prince@comcast.net
80000187,Bryan,Delarocca,2016-03-08,2.8487709,b.delarocca@aol.com
80049755,David,Truce,2016-09-21,3.9733443,d.truce@pobox.net
80035876,Jeri,McGinty,2015-04-08,1.2075913,j.mcginty@msn.com
80075846,Nathan,Vogel,2017-02-15,0.57666206,n.vogel@pobox.net
80031728,Gary,Forge,2019-06-16,3.132032,g.forge@comcast.net
80091723,George,Grainger,2016-10-07,3.248816,g.grainger@pobox.net
80070574,Greg,Gaff,2016-02-16,1.6386449,g.gaff@comcast.net
80004612,Peter,Bottoms,2017-12-17,1.0239263,p.bottoms@msn.com
80050713,Bryan,Kesh,2015-03-04,2.685697,b.kesh@comcast.net
80008469,Chico,King,2016-05-14,2.4685295,c.king@hotmail.com
80033190,Raymond,Castle,2017-04-26,3.4772918,r.castle@comcast.net
80068178,Bryan,Gaudette,2014-07-11,1.0398636,b.gaudette@gmail.com
80094506,Joseph,Vogel,2019-05-21,2.3161542,j.vogel@comcast.net
80069670,Ethan,Kider,2019-08-15,3.6022453,e.kider@pobox.net
80090539,Jeri,Dax,2017-10-15,3.4205873,j.dax@pobox.net
80086339,Gary,Cook,2018-09-29,2.5646546,g.cook@msn.com
80060321,Abdulla,Holiday,2015-11-25,2.096766,a.holiday@comcast.net
80045583,Chi,Starling,2018-04-21,0.101183176,c.starling@hotmail.com
80055419,Daniel,Martins,2018-10-30,0.05556512,d.martins@comcast.net
80038798,Anders,Guiterrez,2018-05-21,2.9211473,a.guiterrez@aol.com
80071903,Jenni,O'Reilly,2015-07-07,0.23774552,j.o'reilly@pobox.net
80091819,Bella,Starling,2014-09-01,1.013907,b.starling@snailmail.com
80023450,Dylan,Lucas,2014-08-31,2.1860576,d.lucas@pobox.net
80002694,Bianca,Kummery,2019-08-13,0.47369957,b.kummery@gmail.com
80012882,Chris,Quintero,2020-08-13,0.36857557,c.quintero@hotmail.com
80097453,Steven,Greenspan,2020-01-22,3.8991346,s.greenspan@msn.com
80008592,Matthew,Greenspan,2020-06-18,3.3137805,m.greenspan@pobox.net
80077015,David,Vasquez,2017-05-15,1.758704,d.vasquez@msn.com
80047406,Robert,Yue,2019-06-28,2.3463027,r.yue@aol.com
80085286,Nana,Murphy,2015-06-01,1.7455835,n.murphy@comcast.net
80002605,Lucky,Cisco,2020-06-26,1.2000403,l.cisco@gmail.com
80000669,Rachel,Niccola,2018-06-18,0.26653123,r.niccola@hotmail.com
80085048,Thomas,Lucas,2019-02-21,1.5374017,t.lucas@pobox.net
80011698,Cosmo,Vincenzo,2015-02-05,0.7552848,c.vincenzo@gmail.com
80061707,Bella,DeLeon,2020-05-17,0.6097326,b.deleon@msn.com
80084797,Daniel,Gold,2017-01-03,0.49841285,d.gold@gmail.com
80086973,Garak,Kirk,2020-03-21,2.3428247,g.kirk@yahoo.com
80035842,Ryan,Forge,2017-01-17,3.7335908,r.forge@pobox.net
80091984,Jenni,Colimar,2018-06-25,1.1837921,j.colimar@aol.com
80004518,Jeremy,Pancer,2016-04-21,1.186156,j.pancer@pobox.net
80088293,Lafti,Colimar,2020-03-08,2.6117175,l.colimar@snailmail.com
80059109,Stephanie,Cook,2016-12-17,1.0071583,s.cook@msn.com
80069102,Carl,Sharpe,2018-11-24,2.9976065,c.sharpe@msn.com
80083009,George,Truce,2019-07-18,0.6045203,g.truce@aol.com
80068256,Stephanie,Principe,2016-08-26,3.898014,s.principe@gmail.com
80071600,Jack,Vasquez,2019-04-16,3.373782,j.vasquez@msn.com
80078601,Kristen,Meare,2020-09-29,2.651243,k.meare@pobox.net
80045843,Nana,Oswalt,2016-07-14,2.2451565,n.oswalt@msn.com
80009754,Samuel,Fauci,2017-09-03,0.9471226,s.fauci@hotmail.com
80018413,David,Pancer,2020-02-12,3.7508762,d.pancer@yahoo.com
80009748,Tyler,Kerry,2019-09-01,3.4253452,t.kerry@aol.com
80068980,Matthew,Fauci,2018-06-21,0.83922243,m.fauci@hotmail.com
80017041,Mark,Monteblanc,2018-06-23,3.3610866,m.monteblanc@hotmail.com
80007809,Ellis,Vincenzo,2017-11-12,3.1709185,e.vincenzo@comcast.net
80069432,Charles,Doherty,2015-10-03,3.6593754,c.doherty@aol.com
80045192,Robert,Hughes,2015-02-18,0.45768952,r.hughes@snailmail.com
80055647,Benjamin,Meare,2018-08-28,1.3963594,b.meare@hotmail.com
80072151,Kira,Johnson,2018-09-13,3.8730774,k.johnson@gmail.com
80043538,Judzia,Skywalker,2020-04-05,1.414166,j.skywalker@comcast.net
80010972,Edward,Madson,2015-05-21,2.3909593,e.madson@yahoo.com
80081781,Bianca,Dax,2020-07-30,2.9275653,b.dax@snailmail.com
80035177,Glenadina,Pierre,2015-04-07,3.8238232,g.pierre@hotmail.com
80039352,Mary,Sharpe,2017-01-28,0.8286545,m.sharpe@snailmail.com
80058299,Edward,Gonzalez,2014-06-08,2.4822726,e.gonzalez@hotmail.com
80028550,Jeri,Misten,2017-02-19,3.7047572,j.misten@aol.com
80016013,Robert,Cologne,2015-02-28,3.491333,r.cologne@comcast.net
80016888,Paul,Kardish,2020-09-15,0.34388685,p.kardish@comcast.net
80069903,Frank,Cologne,2014-05-26,3.8945146,f.cologne@hotmail.com
80075069,Mary,Fiasa,2016-06-21,0.39460588,m.fiasa@hotmail.com
80095388,Frank,Riker,2014-08-25,0.5872536,f.riker@yahoo.com
80091484,John,Herman,2017-11-17,1.9309978,j.herman@aol.com
80032788,Jenny,O'Brien,2014-05-31,1.8219614,j.o'brien@gmail.com
80004236,Nicholas,Shatner,2017-12-18,1.094095,n.shatner@comcast.net
80098302,Margaret,Evans,2017-01-16,1.3256447,m.evans@yahoo.com
80060717,Morgan,Kardish,2016-07-17,0.22162366,m.kardish@aol.com
80079639,Anders,Prince,2015-12-01,3.8742895,a.prince@snailmail.com
80058338,Peyton,Pancer,2014-07-09,2.9175434,p.pancer@hotmail.com
80083538,Henry,Davids,2019-04-02,2.1459708,h.davids@aol.com
80099666,Andrew,Dax,2016-04-18,0.4091785,a.dax@aol.com
80091565,Tyler,Misten,2020-07-09,3.7793055,t.misten@msn.com
80055415,Donald,Delarocca,2017-08-06,2.075533,d.delarocca@snailmail.com
80015834,Judzia,Charriez,2018-03-12,0.48063374,j.charriez@pobox.net
80092437,Jess,Niccola,2020-07-03,1.1903288,j.niccola@pobox.net
80059630,Jerry,Pratchet,2018-07-07,3.255407,j.pratchet@yahoo.com
80007111,Alexander,Goldberg,2016-05-10,2.0915203,a.goldberg@aol.com
80038500,Mike,Kummery,2018-06-25,2.7560103,m.kummery@gmail.com
80053347,Matthew,Nelson,2016-04-09,1.8829525,m.nelson@msn.com
80047121,Kevin,Fauci,2020-06-23,1.5392551,k.fauci@yahoo.com
80023801,Morgan,Herman,2020-06-19,3.2549186,m.herman@aol.com
80054964,Suzan,Quintero,2017-09-10,2.2000718,s.quintero@snailmail.com
80065485,Jerry,Nerise,2020-06-10,1.0375481,j.nerise@hotmail.com
80070817,Cosmo,Torke,2014-05-05,0.82557917,c.torke@comcast.net
80048570,Perry,Johnson,2017-10-23,2.2171955,p.johnson@aol.com
80028238,Jeffrey,O'Hare,2018-06-20,1.0526869,j.o'hare@msn.com
80036464,Joan,Shumaker,2017-03-12,2.0136235,j.shumaker@hotmail.com
80076062,Jess,Dax,2015-11-07,3.0539668,j.dax@aol.com
80068331,Raymond,Kummery,2014-07-29,3.241429,r.kummery@msn.com
80044928,Kris,Adams,2018-09-26,0.36242723,k.adams@aol.com
80066989,Paul,Bahin,2014-01-04,1.5936751,p.bahin@msn.com
80045519,Chico,Niccola,2020-05-31,3.893954,c.niccola@aol.com
80087251,Chico,Doherty,2015-12-09,0.7697084,c.doherty@hotmail.com
80027212,Joan,O'Reilly,2019-01-03,3.6944067,j.o'reilly@comcast.net
80013493,Manny,Skywalker,2014-10-16,2.0401478,m.skywalker@msn.com
80035908,Bella,Peterson,2015-07-20,3.829237,b.peterson@gmail.com
80058354,Garreth,Snape,2019-09-30,0.74316883,g.snape@yahoo.com
80056468,Sarah,Almaturi,2015-07-03,2.8181355,s.almaturi@hotmail.com
80001541,Garreth,Cisco,2020-02-23,2.1628976,g.cisco@aol.com
80057225,Kris,Shafir,2020-05-11,2.8814392,k.shafir@pobox.net
80076051,Brian,Niccola,2015-11-04,3.8752124,b.niccola@aol.com
80041247,Ellis,Indra,2020-04-13,2.9058793,e.indra@gmail.com
80049641,Kenneth,Kerry,2015-01-28,0.8662989,k.kerry@aol.com
80028741,Nathan,Restrepo,2017-07-27,3.2630816,n.restrepo@pobox.net
80097692,Matthew,Cologne,2014-09-04,3.5309944,m.cologne@aol.com
80010953,Kyle,Kider,2018-10-29,1.1263344,k.kider@comcast.net
80049601,Stephen,Madson,2019-09-09,1.0089228,s.madson@gmail.com
80084529,Zachary,Johnson,2015-06-20,2.1902804,z.johnson@pobox.net
80096901,Stephen,Greenspan,2018-03-20,0.009459734,s.greenspan@comcast.net
80063367,Keith,Takeshi,2014-04-01,2.0038626,k.takeshi@aol.com
80021020,Andres,Baker,2018-08-01,0.7698176,a.baker@snailmail.com
80040052,Thomas,Quintero,2019-01-26,3.8627503,t.quintero@snailmail.com
80065699,Susan,Crispen,2019-01-03,1.1745,s.crispen@comcast.net
80046968,Brian,Kirk,2014-08-24,1.8308322,b.kirk@gmail.com
80064612,Ronald,Crispen,2014-04-19,0.42148829,r.crispen@hotmail.com
80061756,Lafti,Holiday,2018-11-26,0.43895411,l.holiday@pobox.net
80061984,Jose,Prince,2016-04-19,0.16806793,j.prince@pobox.net
80068648,Dylan,Nelson,2017-06-15,2.1331038,d.nelson@msn.com
80018584,David,Johnson,2017-06-05,3.6208694,d.johnson@msn.com
80019352,Brian,Pancer,2016-08-16,1.4672558,b.pancer@gmail.com
80079913,Walter,King,2018-03-08,3.3017502,w.king@snailmail.com
80076095,Raymond,Fauci,2014-06-25,0.12211275,r.fauci@pobox.net
80028304,Leo,Lucas,2014-10-26,1.0185649,l.lucas@comcast.net
80069426,Joan,Cook,2016-08-13,3.0117168,j.cook@aol.com
80061827,Jonathan,Shatner,2017-10-29,2.4182632,j.shatner@gmail.com
80038631,Jenni,Davids,2017-04-10,0.7096629,j.davids@pobox.net
80010336,Sarah,Davidson,2017-09-26,3.938553,s.davidson@msn.com
80033705,Bernard,Pierre,2015-03-14,2.5282688,b.pierre@pobox.net
80061338,Steven,Martins,2020-04-20,0.6070006,s.martins@msn.com
80066139,Julie,Takada,2018-06-04,0.5642078,j.takada@pobox.net
80049564,Jerry,Skywalker,2016-12-24,0.69306207,j.skywalker@gmail.com
80050314,Lucky,Jefferys,2016-10-07,0.8604293,l.jefferys@comcast.net
80025719,Mark,Pierre,2017-09-12,1.0270393,m.pierre@aol.com
80066508,Rachel,Gonzalez,2017-02-01,3.463348,r.gonzalez@yahoo.com
80006772,Kaley,Goldstein,2019-04-22,0.18059516,k.goldstein@comcast.net
80029583,Judzia,Forge,2020-07-24,3.553021,j.forge@msn.com
80042861,Greg,Forge,2016-06-09,3.9283087,g.forge@gmail.com
80023533,Edward,Honda,2017-05-27,1.5223057,e.honda@aol.com
80080187,Harold,Honda,2014-04-19,2.9917588,h.honda@msn.com
80062224,Glenadina,Restrepo,2019-04-24,1.6095636,g.restrepo@hotmail.com
80011312,Susan,Kider,2018-11-23,3.2708426,s.kider@pobox.net
80012287,Gary,O'Brien,2018-11-26,1.4905152,g.o'brien@snailmail.com
80049514,George,Johnson,2016-06-02,2.3527822,g.johnson@hotmail.com
80050791,David,Bottoms,2018-04-04,1.9886327,d.bottoms@pobox.net
80046659,Kevin,Nelson,2018-10-05,1.4395895,k.nelson@pobox.net
80063512,Zachary,Kirk,2015-05-16,0.008984804,z.kirk@pobox.net
80022364,Alexander,Davidson,2014-02-02,0.7180853,a.davidson@pobox.net
80001697,Raymond,Nelson,2017-06-20,0.25357533,r.nelson@aol.com
80087660,Aaron,Meare,2020-02-15,0.56703544,a.meare@comcast.net
80039341,Patrick,Gonzalez,2015-09-08,0.37301755,p.gonzalez@aol.com
80075573,Tyler,Honda,2019-02-03,0.34108257,t.honda@comcast.net
80048031,Nana,Cologne,2017-05-20,1.1280675,n.cologne@comcast.net
80075174,William,Hinders,2017-09-11,1.3493271,w.hinders@yahoo.com
80026239,Manny,Guiterrez,2016-10-18,1.8740058,m.guiterrez@comcast.net
80068452,Mario,Davidson,2017-10-10,1.179285,m.davidson@msn.com
80016075,Stephen,Martins,2016-05-16,3.0991046,s.martins@snailmail.com
80052658,Kerry,Plainte,2015-05-05,0.7275579,k.plainte@yahoo.com
80017858,Tom,Peterson,2015-02-14,2.1886244,t.peterson@gmail.com
80009601,Mario,O'Brien,2020-01-19,1.3108206,m.o'brien@gmail.com
80065750,Adam,Prince,2015-02-23,0.043691874,a.prince@comcast.net
80007338,Justin,Cologne,2019-09-27,1.4708121,j.cologne@pobox.net
